EBIT,Invested Capital,Free Cash Flow,Asset Turnover,Debt to Equity,R&D to Revenue,SG&A to Revenue,Market Cap,Sector,ROIC,Sector_Grouped
154228000.0,576710000.0,112566000.0,1.3982258540287007,0.2014,0.0,0.07540741778571182,1609949502.7,Industrials,0.0513,Industrials
41741000.0,149534000.0,24333000.0,0.9122808446516931,0.4306,0.0,0.19035204414167478,323706467.88,Industrials,0.1384,Industrials
9394481.0,22404246.0,6695961.0,2.9783296489910627,0.1772,0.0,0.03072791520074275,105481265.88,Industrials,0.0908,Industrials
4700000.0,148800000.0,2000000.0,3.94746835443038,2.4786,0.0,0.18326118326118326,82309232.0,Industrials,0.0559999999999999,Industrials
-9334000.0,763556000.0,-47350000.0,2.049624115944676,0.8819,0.0,0.16748382964205893,195262378.08,Industrials,-0.0101,Industrials
18389000.0,21295000.0,27292000.0,0.9379484050530947,0.0,0.0,0.49457159154270625,716548800.0,Industrials,0.2449,Industrials
-8026000.0,162124000.0,-17944000.0,2.193597018772985,0.2841,0.0,0.05488746411198548,120149757.81,Industrials,-0.0153,Industrials
-6591000.0,139203000.0,5650000.0,1.6016969042125913,0.4276,0.0,0.0995576444567321,193705352.9,Industrials,-0.0729,Industrials
184145973.1544,1372568456.3758,-82957046.9799,0.9066057699185899,0.6509,0.0,0.0601207360016634,375200000.0,Industrials,0.0841,Industrials
-37032919.0,92603557.0,-3970684.0,0.38380268181754135,0.4229,0.0,0.18414639953979905,86612563.31,Industrials,-0.2535,Industrials
33060000.0,367672000.0,29101000.0,1.0113639117959083,0.2907,0.0,0.15979035546657522,414378320.8,Industrials,0.0424,Industrials
-5897798.0,322692099.0,-14582760.0,1.2008605374797607,1.7025,0.0,0.03221716446755839,165095655.0,Industrials,-0.0067,Industrials
10030000.0,79104000.0,10416000.0,1.6475154830817835,0.0,0.0,0.12081262788658287,322118305.44,Industrials,0.0769,Industrials
14644000.0,355139000.0,12265000.0,1.982197378464454,1.1862,0.0,0.2613742931265426,299097269.6,Industrials,0.0422,Industrials
48979000.0,534511000.0,10837000.0,1.1984502159452008,0.3689,0.012852213824779475,0.07356244491492696,728418287.09,Industrials,0.0491,Industrials
7646000.0,49594000.0,10616000.0,2.5478598563955686,0.1159999999999999,0.0,0.1474858263644259,179591296.5,Industrials,0.0825,Industrials
41922000.0,249271000.0,62233000.0,0.9281606967661219,0.0,0.0,0.0616996641685724,401317696.08,Industrials,0.115,Industrials
40470000.0,280519000.0,-7249000.0,1.196458352956821,0.0086,0.01174411173577601,0.13546480934342264,490920355.98,Industrials,0.0653,Industrials
49731000.0,805485000.0,-84541000.0,1.4229692557047975,0.5544,0.0,0.1307923030695557,346589133.1,Industrials,0.0476,Industrials
-3866000.0,39210000.0,8336000.0,1.755275460759098,0.2721,0.0,0.19290987986140345,213493011.42,Industrials,-0.0529,Industrials
8806000.0,187392000.0,18607000.0,0.9884787534880237,0.1214,0.0,0.25541379793792557,372304052.65,Industrials,0.0295,Industrials
35806000.0,176293000.0,46301000.0,1.1934567866490304,0.3552,0.0,0.009762516182431716,352966858.2,Industrials,0.0789,Industrials
40700000.0,300300000.0,39000000.0,1.840238124164743,1.0947,0.0,0.06700996897075329,555566971.62,Industrials,0.042,Industrials
64642000.0,561886000.0,21846000.0,1.3257600894947905,0.5644,0.0,0.15084112483687004,547889968.92,Industrials,0.0776,Industrials
29354430.0,456583397.0,-35122335.0,0.05238537384178274,0.6920000000000001,0.0,0.17776584435407394,62256780.0,Industrials,0.003,Industrials
4413000.0,107675000.0,-2375000.0,0.3396221611162033,0.0,0.03553489766849089,0.1606067421345928,93465959.2935,Industrials,-0.0008,Industrials
-21540000.0,82801000.0,-52013000.0,0.3297603040705492,0.0219,0.1862870159453303,0.5473576309794989,242639107.2,Industrials,-0.1593,Industrials
81328000.0,517005000.0,20934000.0,2.252343038180464,1.7376,0.0,0.09332525402405832,854400338.44,Industrials,0.1253,Industrials
40180000.0,1229945000.0,-21395000.0,0.3256296366206765,0.672,0.0,0.13280216893805363,430865092.8,Industrials,0.0281,Industrials
22000365.0,1069039216.0,-36679517.0,0.13974875594353356,0.5469,0.0,0.06556349466070653,157450950.0,Industrials,0.0183,Industrials
6251000.0,47701000.0,6048000.0,1.7725018734952245,0.2286,0.0,0.14454059694510912,44010421.46,Industrials,0.0862,Industrials
-3654314.0,-4612710.0,-4315847.0,0.21644601062208535,0.0,1.1712762717724559,2.926986663857933,28028340.0,Industrials,0.0,Industrials
5592000.0,10300000.0,2574000.0,5.66368988225903,0.0,0.0,0.1342987764593959,45738194.76,Industrials,0.3362,Industrials
9065673.0,88907811.0,5090889.0,0.7045361052990043,0.0368,0.0015279492233382266,0.048338322800676514,12622160.76,Industrials,0.0602,Industrials
2970854.0,9652138.0,-455028.0,2.1481128905079623,0.6067,0.0,0.1354388295644246,161689500.0,Industrials,0.1255,Industrials
27270000.0,126954000.0,17720000.0,0.7433654581495953,1.2262,0.0,0.8604295263540419,328001720.55,Industrials,0.1248,Industrials
-824000.0,2254000.0,140000.0,4.04418935392117,1.3937,0.0,0.3435985029263269,4143948.8,Industrials,-0.0837,Industrials
-1717000.0,371132000.0,6666000.0,0.5086752832260458,0.0649,0.0,0.1369943340492124,200694032.0,Industrials,0.0001,Industrials
-5744000.0,81307000.0,-2786000.0,1.5402647714794329,0.0448,0.0,0.08382891479836513,79887712.52,Industrials,-0.0122,Industrials
-3600052.0,25457157.0,935486.0,0.6144124373810158,0.156,0.03136025295472961,0.33892311820636906,88364773.73,Industrials,-0.1086,Industrials
39572000.0,192344000.0,49867000.0,1.2348403654947866,0.0787,0.0,0.1314477134086088,502766575.17,Industrials,0.0699,Industrials
-25678000.0,43229000.0,2627000.0,0.863847558242503,0.0225,0.018464381082551856,0.4484098358581065,87459294.75,Industrials,-0.2881,Industrials
3492000.0,37807000.0,-2366000.0,0.9257870795974164,0.0799,0.059373508891840655,0.3356589247256361,120227040.0,Industrials,0.0256,Industrials
96600000.0,909100000.0,27800000.0,1.4152124820365428,2.3405,0.0,0.09907884238775658,788570788.17,Industrials,0.0947,Industrials
21845000.0,127694000.0,3655000.0,1.3893329413422022,0.4142,0.0,0.17251306015385634,102877641.24,Industrials,0.0785,Industrials
28621000.0,1154570000.0,49264000.0,0.5684432776449735,0.4289,0.0,0.22230995570442708,436068097.92,Industrials,0.0288,Industrials
-2139409.0,20290402.0,-818458.0,0.5420480114274997,0.0,0.0471083737963368,0.3380163053136062,10226854.89,Industrials,-0.0615,Industrials
555000000.0,3078000000.0,269000000.0,1.7532502708559046,0.0278,0.0,0.039239919666306196,4913910606.61,Industrials,0.1019,Industrials
-7296000.0,-853000.0,-5547000.0,0.0,0.0,inf,inf,70925585.77,Industrials,-3.004,Industrials
1716346.0,3580628.0,-1444869.0,2.0378868993345063,0.0,0.0,0.320394830404198,9454720.41,Industrials,0.0227,Industrials
2478000.0,26248000.0,771000.0,2.7377383890509313,0.3472,0.0,0.20740692175936928,28779175.6,Industrials,0.0984,Industrials
-1601000.0,24227000.0,-1558000.0,0.7619789464313533,1.0192,0.08198492902622817,0.2405806413926047,20759235.76,Industrials,-0.0844,Industrials
1594000.0,53719000.0,-3705000.0,0.9720610456331218,0.9805,0.0,0.18591347872720773,74697165.32,Industrials,0.0193,Industrials
2658636.0,24443169.0,-1797044.0,2.7074232481772817,0.0,0.0,0.12745109023043047,28495956.5514,Industrials,0.0716,Industrials
-13055632.0,-350706.0,-8742329.0,0.77614938947085,-1.2258,0.4780018109497785,4.869041651844905,74467944.0,Industrials,0.0,Industrials
8326000.0,128552000.0,6967000.0,0.6080109099707455,2.736,0.0,0.18969924993367582,226596599.2,Industrials,0.0464,Industrials
1654404.0,34639452.0,1324597.0,1.1011823173490674,0.5092,0.013327606273640744,0.18185535998515448,21254898.0,Industrials,0.0351,Industrials
-9108000.0,26858000.0,-702000.0,0.003187680839586092,0.0,19.26923076923077,62.37692307692308,63028824.3,Industrials,-0.2615,Industrials
-949000.0,47155000.0,-6722000.0,0.8898416430399004,0.1063,0.0,0.15592943736400372,9964727.22,Industrials,-0.0221,Industrials
-1881860.0,-245915.0,-2521560.0,1.9375839500756729,0.0,0.4059397042729444,0.9161812107075242,7170294.12,Industrials,0.0,Industrials
-22462952.0,-15590328.0,-7634284.0,0.4528824566620416,-0.0705,0.0,3.9609402201713397,31856036.5,Industrials,0.0,Industrials
13673000.0,46550000.0,9345000.0,0.8044402785631841,0.0,0.0,0.17950619186102498,149965653.63,Industrials,0.121,Industrials
2906889.0,20558946.0,720364.0,1.281955085390989,0.0,0.0,0.14647972744570942,29718220.32,Industrials,0.0871,Industrials
91130000.0,6478043000.0,203618000.0,0.1433558752718639,4.382,0.0,0.038837800290169554,246400000.0,Industrials,0.0326,Industrials
-8663517.0,9448505.0,-3683631.0,0.9242422974064405,0.9232,0.0,0.7344461859119527,46120967.24,Industrials,-0.214,Industrials
760000.0,1358000.0,1652000.0,2.0116054801808994,0.0,0.0,0.13371795083728696,18618515.62,Industrials,0.048,Industrials
65085000.0,1378608000.0,-328087000.0,0.12170709060181865,1.9063,0.0,0.051518377409233526,361900000.0,Industrials,0.0487,Industrials
-890000.0,38477447.0,6138000.0,1.7909636764335386,0.0641,0.0,0.4242098624121096,44480165.44,Industrials,-0.0097,Industrials
6751000.0,20445000.0,3329000.0,2.0888183366888646,0.0074,0.0,0.1535495829471733,51304255.5,Industrials,0.206,Industrials
-15766718.0,193939870.0,-37691580.0,0.21321562043908684,0.5415,0.0,0.20694800557469414,19954980.0,Industrials,-0.071,Industrials
5349000.0,181938000.0,9514000.0,0.17346073164155745,1.3327,0.0,0.09166729850633103,25201000.0,Industrials,0.0231,Industrials
769000.0,6131000.0,1616000.0,1.4538539553752536,0.0,0.0,0.2031304499476805,17489200.0,Industrials,0.0809,Industrials
25423000.0,196542000.0,9117000.0,2.0547117426098316,0.5117,0.0,0.14767788600834336,209383598.0,Industrials,0.0942,Industrials
-6386000.0,31436000.0,-2394000.0,2.9132310134956336,0.9688,0.0,0.05847889473253944,47499767.7,Industrials,-0.1567,Industrials
-58000.0,4163000.0,-2147000.0,0.45486148832156437,0.0,0.7616431812753761,0.29161690948172914,14422425.08,Industrials,-0.2416,Industrials
-6900219.0,139005.0,-5811797.0,0.1745442410958158,0.0,1.3044060121710457,2.336950572266559,51170222.4,Industrials,-3.7587,Industrials
-83354.0,21941664.0,-1431128.0,0.9984718486336035,0.0,0.05937300452252854,0.2519788684541564,88506707.76,Industrials,-0.0041,Industrials
-3370000.0,103519000.0,7352000.0,2.0726421938479396,0.1522,0.0,0.6094864067373019,232406364.96,Industrials,-0.033,Industrials
-4202447.0,3160122.0,-5293727.0,0.3972387135181678,0.1193,0.0,0.8998863911020035,42841874.64,Industrials,-0.4158,Industrials
42900000.0,407900000.0,2600000.0,1.0645933014354068,0.6921,0.0,0.1219611848825332,400341619.68,Industrials,0.0678,Industrials
-9253323.0,-1138497.0,-7207519.0,0.0,0.0,inf,inf,22131872.0,Industrials,0.0,Industrials
20456000.0,10009000.0,14625000.0,1.5455584170626429,0.0,0.034276393761954495,0.31049413863105646,381571789.82,Industrials,0.9574,Industrials
-4577000.0,-1277000.0,-1434000.0,0.0,-0.8228,inf,inf,32551843.44,Industrials,0.0,Industrials
5350000.0,52156000.0,2625000.0,2.11276867209736,0.2511,0.0,0.4598024186680293,66994400.0,Industrials,0.0641,Industrials
0.0,54344000.0,-1763000.0,0.6466215680275578,0.2543,0.02304389731008499,0.20981337071760273,49889467.05,Industrials,-0.0171,Industrials
4317000.0,45499000.0,7659000.0,1.0265548471830794,0.537,0.0,0.30737655760645033,28495741.5,Industrials,0.0425,Industrials
25109000.0,277086000.0,65567000.0,1.265960166972166,0.9522,0.0,0.5724624455816828,414340531.2,Industrials,0.0719,Industrials
-17539000.0,180765000.0,-1794000.0,0.22765481101206342,1.2341,0.0,0.00335014409221902,22757020.0,Industrials,-0.0915,Industrials
12057000.0,190082000.0,2935000.0,1.067796390471952,0.1566,0.0,0.27993315367371546,106759870.12,Industrials,0.0411,Industrials
81811000.0,-197000.0,91037000.0,0.6150550795593636,0.0,0.0,1.700497512437811,33264450.0,Industrials,0.0,Industrials
7977000.0,77228000.0,1559000.0,1.0907682069701086,0.1361,0.0,0.12606348304277332,162935182.9,Industrials,0.0575,Industrials
989000.0,7918000.0,-1226000.0,1.0041192698688637,0.0,0.0,0.3424915318027851,67179820.4,Industrials,0.0699,Industrials
8009000.0,12161000.0,5727000.0,0.6927974996501376,0.0,0.11308622024711308,0.33023600309733026,58800000.0,Industrials,0.2475,Industrials
63169000.0,250331000.0,51585000.0,1.2387228448872285,0.1322,0.0,0.2314864978078137,951454889.28,Industrials,0.1135,Industrials
5302000.0,65336000.0,-4460000.0,0.8139670888118093,0.0,0.013254713475212447,0.1403017615142581,92461600.0,Industrials,0.0396,Industrials
1567352.0,20846814.0,628427.0,0.7295173858734437,0.0,0.0,0.19586973872867772,29517065.28,Industrials,0.0463,Industrials
-2667000.0,153959000.0,-36821000.0,0.24344483409765308,2.0541,0.0,0.24056734445121614,296536865.3,Industrials,0.0054,Industrials
-1431000.0,67885000.0,-3856000.0,1.8602658859665964,0.2988,0.0,0.3391790611576218,38593435.78,Industrials,-0.0145,Industrials
-2897790.0,84110171.0,-7466378.0,1.9346925026231254,0.725,0.0,0.0737318893275189,106501026.14,Industrials,-0.0623,Industrials
2457000.0,1868000.0,3677000.0,1.777885794967942,0.0,0.0,0.24595755760968624,35220690.0,Industrials,0.0688,Industrials
952560000.0,22955247000.0,841662000.0,0.16737027885366487,1.7749,0.0,0.07270803638340705,26274609647.0,Real Estate,0.0294,Other
-43610000.0,351660000.0,14004000.0,0.501582195681283,0.0,0.2598061326877227,0.7209881771010731,4885363607.22,Real Estate,-0.1226,Other
497000000.0,3919000000.0,358000000.0,0.7294633077765608,1.7692,0.0,0.09515765765765766,6506013657.84,Real Estate,0.055,Other
153725000.0,4743899000.0,-120164000.0,0.29151811001994427,0.6484,0.0,0.2584356540028967,3391100689.21,Real Estate,0.0289999999999999,Other
860297000.0,3091152000.0,490538000.0,1.1958121091277627,1.043,0.0,0.26950078442699704,11400693551.25,Real Estate,0.1049,Other
248680000.0,3087584000.0,344956000.0,0.3878067432441309,1.9358,0.0,0.23299457678740695,5118903123.48,Real Estate,0.0565,Other
94500000.0,2675600000.0,60400000.0,0.19654548587181253,0.5864,0.0,0.11593250054788516,1914118983.66,Real Estate,0.0218,Other
107274115.0,2664825656.0,-890247283.0,0.28461711476237395,1.5982,0.0,0.15777812247859854,341250000.0,Real Estate,0.0312,Other
245391000.0,3655107000.0,89016000.0,0.5634586277832848,1.5506,0.0,0.06799281162436008,2992570008.3018,Real Estate,0.0543,Other
110523727.5633,2930292598.9673,173592328.4977,0.12574029877131518,0.4396,0.0,0.15571177504394043,1354890000.0,Real Estate,0.033,Other
511900000.0,1209082000.0,342000000.0,1.0698010929719728,0.1583,0.0,0.8890341829969058,6720148816.37,Real Estate,0.1054,Other
132506000.0,1580576000.0,-281812000.0,0.5882746334853733,2.7799,0.0,0.07357278194249939,1699765741.16,Real Estate,0.087,Other
32679000.0,268751000.0,62424000.0,0.47717308491964044,0.8307,0.0,0.5371672203247088,398411481.0,Real Estate,0.0922,Other
84634000.0,28745000.0,68872000.0,2.4493929898460642,0.0985,0.0,0.2346676267240837,1217740718.25,Real Estate,2.9158,Other
10573000.0,96098000.0,30289000.0,0.9924205234260487,0.0,0.0,0.5255221964174204,446710000.0,Real Estate,0.0941,Other
82066858.0,-22828203.0,112720711.0,0.7771418736829365,0.0,0.0,0.7385584817577555,164274440.0,Real Estate,0.4117,Other
14181000.0,346026000.0,6038000.0,0.12269583884536474,0.2712,0.0,0.0,327579652.48,Real Estate,0.0401,Other
8352000.0,491320000.0,-11557000.0,0.1182363523127965,0.285,0.0,0.20846305978186375,590335436.2832,Real Estate,0.0036,Other
2521000.0,239486000.0,14771000.0,0.12994629165615929,0.7318,0.0,0.2922085965564226,143621618.86,Real Estate,-0.0223,Other
26566000.0,553561000.0,1249000.0,0.614755511147193,1.0253,0.0,0.09156366059601304,44744325.0,Real Estate,0.0086,Other
135677895.2545,457450086.0585,141454634.866,0.6043711792653734,1.8751,0.0,0.0843813623573591,1423680000.0,Real Estate,0.2549,Other
1926007.0,6619821.0,728028.0,0.1893980552920548,0.0,0.0,0.2011581137653552,31565543.75,Real Estate,0.1803,Other
35313168.0,183092943.0,-26723054.0,0.4126505006925916,0.3067,0.0,0.02813810602065741,229304500.0,Real Estate,0.125,Other
-162094.0,29776214.0,-41689.0,0.5858134184449985,9.889,0.0,0.28559477614577494,13895445.82,Real Estate,0.0004,Other
1703338.0,64886482.0,584160.0,0.27921525178800083,0.2119,0.0,0.24913786492114537,121108062.4,Real Estate,0.0165,Other
19905000.0,93068000.0,-491000.0,0.675123297680177,-3.305,0.0,0.059343434343434344,113672106.9,Real Estate,0.2739,Other
13674000000.0,196128000000.0,10139000000.0,0.4461988855724075,0.9121,0.0,0.29971988795518206,174231330000.0,Communication Services,0.0298,Other
516000000.0,33257000000.0,1800000000.0,0.32859022464792165,5.4183,0.0,0.3516980572445499,4599870000.0,Communication Services,0.0429,Other
17854000000.0,201594000000.0,13440000000.0,0.5463037796196306,9.2105,0.0,0.32275985804106105,194124074966.68,Communication Services,0.0629,Other
2421000000.0,38265000000.0,2204000000.0,0.3672077062501273,1.3648,0.0,0.18562475736232045,22588515417.78,Communication Services,0.033,Other
399588000.0,-787873000.0,-128033000.0,0.7816337948171814,0.4769,0.08580390854578379,0.15930641260779965,20580753480.9142,Communication Services,0.0908,Other
1764000000.0,40014000000.0,-171000000.0,0.521843503433181,1.402,0.0,0.2997902854823434,21750018644.52,Communication Services,0.0085,Other
1467649000.0,22544225000.0,1160185000.0,0.19282034785794386,3.6778,0.0,0.10891140786644449,39190357269.6,Communication Services,0.0473,Other
1832742000.0,25256046000.0,1376263000.0,0.664233506449218,7.1671,0.0,0.17940268873587784,33596115998.33,Communication Services,0.1221,Other
1774700000.0,71504400000.0,2918800000.0,0.2505192753072064,3.2079,0.0,0.17340245392721515,39191308251.44,Communication Services,0.0213,Other
-418752000.0,1765962000.0,-13900000.0,0.07100487220321344,7.9843,0.0,0.3721797832652336,2353525831.25,Communication Services,-0.0521,Other
1473064648.3319,10388744528.348,1500235433.6339,0.6852582328834793,1.7515,0.0,0.21451112550464774,10927080000.0,Communication Services,0.1505,Other
-201153000.0,3261798000.0,1330000.0,0.02298840241840191,0.1791,0.26760808168585704,0.6919834890288942,4295788826.54,Communication Services,-0.0092,Other
964000000.0,34253000000.0,182000000.0,0.3734623585369854,143.0616,0.0,0.6557971014492754,18206287645.02,Communication Services,0.0388,Other
-4127000.0,344557000.0,-42341000.0,0.18999581480925795,0.4908,0.030080422268863906,0.3219903992020116,361445833.38,Communication Services,-0.0039,Other
304052000.0,11089372000.0,463089000.0,0.19474195348244033,-11.8959,0.0,0.06766029511537686,14298754147.08,Communication Services,0.0283,Other
1207455499.8417,28041863601.8237,-784814221.4977,0.6690295280002301,1.0057,0.0,0.0,6453300000.0,Communication Services,0.0067,Other
116452000.0,3666924000.0,-226193000.0,0.140412986853198,1.0483,0.043046625073123214,0.19247253137261142,913982286.75,Communication Services,0.0342,Other
-50617000.0,615509000.0,-120559000.0,0.5400862570470579,1.5219,0.17018490003451728,0.2762337481119535,1409447971.8,Communication Services,-0.0784,Other
2414685544.1031,21973145070.7173,515253311.0601,0.6163031173320094,0.466,0.0,0.35472947606103206,14547850000.0,Communication Services,0.0473,Other
-16468557.0,23505503.0,-9954395.0,0.46015624081674356,1.3219999999999998,0.3551043558829299,0.7366844027349173,125951960.5,Communication Services,-0.3844,Other
-14716000.0,152214000.0,20769000.0,0.8908443188479865,0.0,0.2679346395523849,0.41872127319236246,981085197.95,Communication Services,-0.0721,Other
2665923770.184,10842444235.8243,694407810.7398,0.47902321277375903,0.1735,0.0,0.35058682480547604,12946830000.0,Communication Services,0.0766,Other
48848000.0,338670000.0,68287000.0,1.2882216884618807,0.4828,0.024018995136121834,0.5438393562094437,782901686.67,Communication Services,0.0786,Other
3750430292.599001,32814974182.4441,2172117039.5869,0.45450029159556843,1.3447,0.0,0.0,36279200000.0,Communication Services,0.0723,Other
54436000.0,1010999000.0,13014000.0,0.5033725695907083,7.207000000000001,0.0,0.2833635523930074,1636463186.04,Communication Services,0.0799,Other
110631000.0,2579318000.0,78787000.0,0.28742455951891704,4.0842,0.0,0.22121691640266902,1403565779.99,Communication Services,0.0277,Other
859000000.0,17602000000.0,582000000.0,0.25369484316852736,2.6493,0.0,0.46186085498742663,6683883571.65,Communication Services,0.0303,Other
29843000.0,1029638000.0,2743000.0,0.43115380402037573,3.1785,0.0,0.3220384738759397,88676215.15,Communication Services,-0.0063,Other
4733000.0,168367000.0,11309000.0,0.4297984980097125,0.0,0.09046089722155261,0.5931242563978942,949927128.5,Communication Services,0.011,Other
1200290000.0,20504972000.0,400746000.0,0.15143453861388226,-18.8958,0.0,0.07984473298263298,2309820000.0,Communication Services,0.0499,Other
8347457627.1186,118920096852.3002,4029055690.0726,0.41175172458887777,2.8286,0.0,0.14089763185580795,43374420000.0,Communication Services,0.0225,Other
-24913000.0,671546000.0,3631000.0,0.7686976155739627,4.2372,0.0,0.1465718492322418,200757086.43,Communication Services,-0.0114,Other
-30000000.0,6727417000.0,-404000000.0,0.5657060393100758,0.4946,0.0,0.37232980634857255,2724566354.5,Communication Services,-0.0279,Other
-1184000.0,15312000.0,-387000.0,1.4218252564556066,1.4092,0.03168926483393457,0.3633847493469337,39385500.0,Communication Services,-0.0425,Other
-12442000.0,116560000.0,-12294000.0,0.778086746373059,1.5597,0.0,0.2199881356013948,385321421.52,Communication Services,-0.0029,Other
3317403939.2961,58813206328.7052,4564578624.4753,0.5222814600639921,0.6121,0.0,0.121722208366557,37913400000.0,Communication Services,0.0344,Other
302900000.0,3038100000.0,-7100000.0,0.63794145109024,-2.623,0.0,0.17580714593198452,667469044.55,Communication Services,0.0811,Other
1897988736.9268,9059855189.0587,935720032.1802,0.6333792324259471,0.3467,0.0,0.18764493399928817,12142350000.0,Communication Services,0.2331,Other
-2746620.0,359788.0,-1498082.0,0.9767274760833533,1.6262,0.0059594442944062125,0.9374863623351045,63306024.6,Communication Services,-0.3698,Other
807311320.7547,1355778301.8868,99410377.3585,1.2686856404605216,0.03,0.0,0.2658739666946081,7228440000.0,Communication Services,0.2104,Other
1646836690.9559,5684163737.6768,98250750.1072,0.5082923841608358,0.2164,0.0,0.21067660324121756,5656650000.0,Communication Services,0.0995,Other
156450000.0,509892000.0,176686000.0,0.3485618150452403,0.4617,0.0,0.2718790056298263,1965991628.7,Communication Services,0.3819,Other
22914000.0,-103530000.0,28950000.0,3.434049790926349,0.1958,0.006065850015228202,0.13861841758696877,361994639.71,Communication Services,0.0,Other
1104958677.686,7238686620.5048,976926513.2901,0.39155846388338333,0.9685,0.0,0.2765475458776043,5162400000.0,Communication Services,0.09,Other
24911000.0,260200000.0,20303000.0,0.2160294137504654,0.865,0.0,0.28224200591129484,608748242.61,Communication Services,0.0464,Other
64182000.0,654341000.0,46761000.0,0.5279777534469561,0.8958,0.0,0.2121757109736776,753537000.0,Communication Services,0.0753,Other
238009000.0,577627000.0,30034000.0,0.6456308833317486,0.0,0.0,0.23178107342552637,2487199829.0,Communication Services,0.0883,Other
1469365875.1931,10092328067.3541,1494182196.5755,0.5075252296762847,0.0068,0.015462757436823045,0.13485342594513614,27734240000.0,Communication Services,0.0783,Other
2000000.0,4707219000.0,-433000000.0,0.6024162570994361,0.3413,0.0,0.40893912150012846,3351697327.93,Communication Services,-0.0166,Other
-1731000.0,-8845000.0,1324000.0,3.0291826597426055,-0.0606,0.14698593124010062,0.293766887170409,172497588.25,Communication Services,0.0,Other
27783000.0,27529000.0,33945000.0,0.5927165645624316,0.0,0.04744024406684875,0.37902762728875083,376414189.2,Communication Services,0.0976,Other
-28558000.0,58094000.0,-16910000.0,0.46376624633147356,0.0,0.09029516303507959,0.18942203677947766,179640000.0,Communication Services,-0.1576,Other
77508000.0,397364000.0,21051000.0,0.3636065857323546,0.0574,0.0,0.2608496582398535,1075986703.62,Communication Services,0.1355,Other
4608976428.8021,64705360025.8314,2719082983.5325,0.5779601406799529,0.3685,0.0,0.34948858486901724,6389830000.0,Communication Services,0.0474,Other
478393492.6284,6230299949.1612,746822572.4453,0.42639856846863033,14.4204,0.0,0.5674213141910809,540000000.0,Communication Services,0.1307,Other
7959883493.8288,79697802387.088,7760884171.9788,0.6638053530583172,3.2744,0.0,0.2186804402649126,452760000.0,Communication Services,0.1169,Other
319776309.1002,6573207930.8592,745043213.0147,0.42002968735503676,-81.8579,0.0,0.5678630590833671,96192000000000.0,Communication Services,0.1342,Other
-1461000.0,-2982000.0,-1523000.0,0.6487330150569225,0.0,0.1962921030285876,0.6123690914237192,2925970.0,Communication Services,-1.2842,Other
17068000.0,165212000.0,12165000.0,0.6121704828912148,-4.6709,0.0,0.14773250304589144,15115155.36,Communication Services,0.0977,Other
101677681.7489,1331215048.2969,185815963.396,0.8005822416302545,3.1521,0.0,0.14340909090907475,771120000.0,Communication Services,0.0582,Other
11626526.351,167188941.7857,503816.9214,0.7411052840286493,0.4492,0.0,0.26192667483649507,357370000.0,Communication Services,0.0325,Other
3472000000.0,92230000000.0,855000000.0,0.19537863189201557,1.2564,0.0,0.03759398496240601,43504390187.31,Energy,0.0353,Energy
50821000000.0,309323000000.0,12164000000.0,1.1786759677590108,0.1669999999999999,0.0040515707422700935,0.03058219784968163,391482173045.35,Energy,0.1115,Energy
5158000000.0,29457000000.0,1117000000.0,1.021918234105394,0.4782,0.0,0.008913903255247947,33330613323.69,Energy,0.1328,Energy
3676000000.0,35110000000.0,327000000.0,0.31286996637300946,0.3027,0.07043879907621248,0.05809202344999112,19092836271.45,Energy,0.033,Energy
1563000000.0,16411000000.0,335000000.0,0.2705527638190955,1.4944,0.0,0.054730064388311045,9636506903.63,Energy,0.0631,Energy
7735000000.0,41994000000.0,6898000000.0,0.7261150304914504,0.3522,0.025051461506792917,0.00977768629065459,109905067426.05,Energy,0.1009,Energy
4501000000.0,48181000000.0,4153000000.0,0.4075675889171949,0.5229,0.0,0.041040798526989046,25041011000.0,Energy,0.0737,Energy
4020000000.0,25388000000.0,1657000000.0,3.224387838948233,0.6141,0.0,0.014016024138141934,25290196983.18,Energy,0.1283,Energy
11100000000.0,122505000000.0,-516000000.0,0.47638129724813155,0.4347,0.03683556388133365,0.01323918799646955,85006842940.32,Energy,0.0655,Energy
3150000000.0,42484000000.0,4832000000.0,0.5674707369144315,0.6824,0.0,0.013924324324324324,13016215518.35,Energy,0.0724,Energy
31133000000.0,244532000000.0,-3932000000.0,0.7968018163638141,0.1794,0.0093645327168939,0.021201113365098834,212067807509.3,Energy,0.0872,Energy
-430045000.0,13958401000.0,-39404000.0,0.5740344938595656,0.8838,0.0072980899234286484,0.07342966906015469,3756918648.34,Energy,-0.0253,Energy
43867000.0,347211000.0,-48349000.0,0.2323505937013702,0.1314,0.0,0.09728552375286656,1127973365.22,Energy,0.0876,Energy
-8465000000.0,62764000000.0,-1177000000.0,0.22867815270231628,0.4336,0.0,0.03540445486518171,23594138157.93,Energy,-0.0646,Energy
623816000.0,2639568000.0,16668000.0,0.3015990862559488,0.5589,0.10594196692563365,0.15319494572568532,3245860694.5,Energy,0.113,Energy
551032000.0,5306993000.0,-792972000.0,0.20300324673249118,1.1383,0.0,0.13357602171599162,1487141820.0,Energy,0.0401,Energy
284108000.0,5547282000.0,-290382000.0,0.5899674657689797,0.3391,0.0,0.02518468612707009,2428989347.4,Energy,0.0369,Energy
